confidence_type,participant,bias_source,bias_direction,line_type,label,value
delayed,S228,mullerlyer,long,short,s1_1,53
delayed,S228,mullerlyer,long,short,s1_2,16
delayed,S228,mullerlyer,long,short,s2_1,29
delayed,S228,mullerlyer,long,short,s2_2,22
delayed,S228,mullerlyer,short,long,s1_1,34
delayed,S228,mullerlyer,short,long,s1_2,82
delayed,S228,mullerlyer,short,long,s2_1,3
delayed,S228,mullerlyer,short,long,s2_2,1
delayed,S228,mullerlyer,short,short,s1_1,37
delayed,S228,mullerlyer,short,short,s1_2,11
delayed,S228,mullerlyer,short,short,s2_1,37
delayed,S228,mullerlyer,short,short,s2_2,35
delayed,S229,baserate,long,long,s1_1,100
delayed,S229,baserate,long,long,s1_2,148
delayed,S229,baserate,long,long,s2_1,22
delayed,S229,baserate,long,long,s2_2,0
delayed,S229,baserate,long,short,s1_1,26
delayed,S229,baserate,long,short,s1_2,3
delayed,S229,baserate,long,short,s2_1,47
delayed,S229,baserate,long,short,s2_2,14
delayed,S229,baserate,short,long,s1_1,27
delayed,S229,baserate,short,long,s1_2,44
delayed,S229,baserate,short,long,s2_1,16
delayed,S229,baserate,short,long,s2_2,3
delayed,S229,baserate,short,short,s1_1,21
delayed,S229,baserate,short,short,s1_2,5
delayed,S229,baserate,short,short,s2_1,146
delayed,S229,baserate,short,short,s2_2,98
delayed,S230,mullerlyer,long,long,s1_1,29
delayed,S230,mullerlyer,long,long,s1_2,76
delayed,S230,mullerlyer,long,long,s2_1,15
delayed,S230,mullerlyer,long,long,s2_2,0
delayed,S230,mullerlyer,long,short,s1_1,6
delayed,S230,mullerlyer,long,short,s1_2,6
delayed,S230,mullerlyer,long,short,s2_1,107
delayed,S230,mullerlyer,long,short,s2_2,1
delayed,S230,mullerlyer,short,long,s1_1,48
delayed,S230,mullerlyer,short,long,s1_2,41
delayed,S230,mullerlyer,short,long,s2_1,31
delayed,S230,mullerlyer,short,long,s2_2,0
delayed,S230,mullerlyer,short,short,s1_1,10
delayed,S230,mullerlyer,short,short,s1_2,3
delayed,S230,mullerlyer,short,short,s2_1,104
delayed,S230,mullerlyer,short,short,s2_2,3
delayed,S231,baserate,long,long,s1_1,67
delayed,S231,baserate,long,long,s1_2,147
delayed,S231,baserate,long,long,s2_1,48
delayed,S231,baserate,long,long,s2_2,8
delayed,S231,baserate,long,short,s1_1,16
delayed,S231,baserate,long,short,s1_2,40
delayed,S231,baserate,long,short,s2_1,25
delayed,S231,baserate,long,short,s2_2,9
delayed,S231,baserate,short,long,s1_1,19
delayed,S231,baserate,short,long,s1_2,42
delayed,S231,baserate,short,long,s2_1,19
delayed,S231,baserate,short,long,s2_2,10
delayed,S231,baserate,short,short,s1_1,19
delayed,S231,baserate,short,short,s1_2,11
delayed,S231,baserate,short,short,s2_1,104
delayed,S231,baserate,short,short,s2_2,136
delayed,S233,mullerlyer,long,long,s1_1,33
delayed,S233,mullerlyer,long,long,s1_2,77
delayed,S233,mullerlyer,long,long,s2_1,4
delayed,S233,mullerlyer,long,long,s2_2,6
delayed,S233,mullerlyer,long,short,s1_1,23
delayed,S233,mullerlyer,long,short,s1_2,23
delayed,S233,mullerlyer,long,short,s2_1,39
delayed,S233,mullerlyer,long,short,s2_2,35
delayed,S233,mullerlyer,short,long,s1_1,24
delayed,S233,mullerlyer,short,long,s1_2,65
delayed,S233,mullerlyer,short,long,s2_1,23
delayed,S233,mullerlyer,short,long,s2_2,8
delayed,S233,mullerlyer,short,short,s1_1,8
delayed,S233,mullerlyer,short,short,s1_2,1
delayed,S233,mullerlyer,short,short,s2_1,41
delayed,S233,mullerlyer,short,short,s2_2,70
delayed,S234,mullerlyer,long,long,s1_1,43
delayed,S234,mullerlyer,long,long,s1_2,70
delayed,S234,mullerlyer,long,long,s2_1,6
delayed,S234,mullerlyer,long,long,s2_2,1
delayed,S234,mullerlyer,long,short,s1_1,57
delayed,S234,mullerlyer,long,short,s1_2,28
delayed,S234,mullerlyer,long,short,s2_1,28
delayed,S234,mullerlyer,long,short,s2_2,7
delayed,S234,mullerlyer,short,long,s1_1,26
delayed,S234,mullerlyer,short,long,s1_2,75
delayed,S234,mullerlyer,short,long,s2_1,13
delayed,S234,mullerlyer,short,long,s2_2,6
delayed,S234,mullerlyer,short,short,s1_1,29
delayed,S234,mullerlyer,short,short,s1_2,12
delayed,S234,mullerlyer,short,short,s2_1,56
delayed,S234,mullerlyer,short,short,s2_2,23
delayed,S235,payoff,long,long,s1_1,22
delayed,S235,payoff,long,long,s1_2,93
delayed,S235,payoff,long,long,s2_1,4
delayed,S235,payoff,long,long,s2_2,1
delayed,S235,payoff,long,short,s1_1,28
delayed,S235,payoff,long,short,s1_2,3
delayed,S235,payoff,long,short,s2_1,37
delayed,S235,payoff,long,short,s2_2,52
delayed,S235,payoff,short,long,s1_1,41
delayed,S235,payoff,short,long,s1_2,63
delayed,S235,payoff,short,long,s2_1,16
delayed,S235,payoff,short,long,s2_2,0
delayed,S235,payoff,short,short,s1_1,13
delayed,S235,payoff,short,short,s1_2,0
delayed,S235,payoff,short,short,s2_1,69
delayed,S235,payoff,short,short,s2_2,38
delayed,S236,baserate,long,long,s1_1,164
delayed,S236,baserate,long,long,s1_2,88
delayed,S236,baserate,long,long,s2_1,17
delayed,S236,baserate,long,long,s2_2,1
delayed,S236,baserate,long,short,s1_1,16
delayed,S236,baserate,long,short,s1_2,0
delayed,S236,baserate,long,short,s2_1,40
delayed,S236,baserate,long,short,s2_2,34
delayed,S236,baserate,short,long,s1_1,41
delayed,S236,baserate,short,long,s1_2,31
delayed,S236,baserate,short,long,s2_1,17
delayed,S236,baserate,short,long,s2_2,1
delayed,S236,baserate,short,short,s1_1,6
delayed,S236,baserate,short,short,s1_2,1
delayed,S236,baserate,short,short,s2_1,111
delayed,S236,baserate,short,short,s2_2,152
delayed,S237,mullerlyer,long,long,s1_1,27
delayed,S237,mullerlyer,long,long,s1_2,76
delayed,S237,mullerlyer,long,long,s2_1,14
delayed,S237,mullerlyer,long,long,s2_2,3
delayed,S237,mullerlyer,long,short,s1_1,21
delayed,S237,mullerlyer,long,short,s1_2,18
delayed,S237,mullerlyer,long,short,s2_1,73
delayed,S237,mullerlyer,long,short,s2_2,8
delayed,S237,mullerlyer,short,long,s1_1,34
delayed,S237,mullerlyer,short,long,s1_2,72
delayed,S237,mullerlyer,short,long,s2_1,12
delayed,S237,mullerlyer,short,long,s2_2,2
delayed,S237,mullerlyer,short,short,s1_1,9
delayed,S237,mullerlyer,short,short,s1_2,7
delayed,S237,mullerlyer,short,short,s2_1,49
delayed,S237,mullerlyer,short,short,s2_2,55
delayed,S238,baserate,long,long,s1_1,53
delayed,S238,baserate,long,long,s1_2,208
delayed,S238,baserate,long,long,s2_1,8
delayed,S238,baserate,long,long,s2_2,1
delayed,S238,baserate,long,short,s1_1,13
delayed,S238,baserate,long,short,s1_2,18
delayed,S238,baserate,long,short,s2_1,30
delayed,S238,baserate,long,short,s2_2,29
delayed,S238,baserate,short,long,s1_1,1
delayed,S238,baserate,short,long,s1_2,56
delayed,S238,baserate,short,long,s2_1,29
delayed,S238,baserate,short,long,s2_2,4
delayed,S238,baserate,short,short,s1_1,2
delayed,S238,baserate,short,short,s1_2,6
delayed,S238,baserate,short,short,s2_1,157
delayed,S238,baserate,short,short,s2_2,105
delayed,S239,baserate,long,long,s1_1,164
delayed,S239,baserate,long,long,s1_2,76
delayed,S239,baserate,long,long,s2_1,30
delayed,S239,baserate,long,long,s2_2,0
delayed,S239,baserate,long,short,s1_1,17
delayed,S239,baserate,long,short,s1_2,5
delayed,S239,baserate,long,short,s2_1,56
delayed,S239,baserate,long,short,s2_2,12
delayed,S239,baserate,short,long,s1_1,41
delayed,S239,baserate,short,long,s1_2,19
delayed,S239,baserate,short,long,s2_1,12
delayed,S239,baserate,short,long,s2_2,18
delayed,S239,baserate,short,short,s1_1,25
delayed,S239,baserate,short,short,s1_2,13
delayed,S239,baserate,short,short,s2_1,73
delayed,S239,baserate,short,short,s2_2,159
delayed,S240,baserate,long,long,s1_1,120
delayed,S240,baserate,long,long,s1_2,124
delayed,S240,baserate,long,long,s2_1,17
delayed,S240,baserate,long,long,s2_2,9
delayed,S240,baserate,long,short,s1_1,13
delayed,S240,baserate,long,short,s1_2,5
delayed,S240,baserate,long,short,s2_1,21
delayed,S240,baserate,long,short,s2_2,51
delayed,S240,baserate,short,long,s1_1,28
delayed,S240,baserate,short,long,s1_2,19
delayed,S240,baserate,short,long,s2_1,29
delayed,S240,baserate,short,long,s2_2,14
delayed,S240,baserate,short,short,s1_1,15
delayed,S240,baserate,short,short,s1_2,2
delayed,S240,baserate,short,short,s2_1,113
delayed,S240,baserate,short,short,s2_2,140
delayed,S241,baserate,long,long,s1_1,137
delayed,S241,baserate,long,long,s1_2,120
delayed,S241,baserate,long,long,s2_1,11
delayed,S241,baserate,long,long,s2_2,2
delayed,S241,baserate,long,short,s1_1,44
delayed,S241,baserate,long,short,s1_2,4
delayed,S241,baserate,long,short,s2_1,26
delayed,S241,baserate,long,short,s2_2,16
delayed,S241,baserate,short,long,s1_1,22
delayed,S241,baserate,short,long,s1_2,20
delayed,S241,baserate,short,long,s2_1,32
delayed,S241,baserate,short,long,s2_2,16
delayed,S241,baserate,short,short,s1_1,22
delayed,S241,baserate,short,short,s1_2,4
delayed,S241,baserate,short,short,s2_1,153
delayed,S241,baserate,short,short,s2_2,91
delayed,S242,baserate,long,long,s1_1,73
delayed,S242,baserate,long,long,s1_2,169
delayed,S242,baserate,long,long,s2_1,21
delayed,S242,baserate,long,long,s2_2,7
delayed,S242,baserate,long,short,s1_1,22
delayed,S242,baserate,long,short,s1_2,1
delayed,S242,baserate,long,short,s2_1,18
delayed,S242,baserate,long,short,s2_2,49
delayed,S242,baserate,short,long,s1_1,29
delayed,S242,baserate,short,long,s1_2,50
delayed,S242,baserate,short,long,s2_1,7
delayed,S242,baserate,short,long,s2_2,4
delayed,S242,baserate,short,short,s1_1,40
delayed,S242,baserate,short,short,s1_2,9
delayed,S242,baserate,short,short,s2_1,87
delayed,S242,baserate,short,short,s2_2,134
delayed,S243,baserate,long,long,s1_1,59
delayed,S243,baserate,long,long,s1_2,205
delayed,S243,baserate,long,long,s2_1,4
delayed,S243,baserate,long,long,s2_2,2
delayed,S243,baserate,long,short,s1_1,36
delayed,S243,baserate,long,short,s1_2,10
delayed,S243,baserate,long,short,s2_1,13
delayed,S243,baserate,long,short,s2_2,31
delayed,S243,baserate,short,long,s1_1,40
delayed,S243,baserate,short,long,s1_2,31
delayed,S243,baserate,short,long,s2_1,4
delayed,S243,baserate,short,long,s2_2,15
delayed,S243,baserate,short,short,s1_1,23
delayed,S243,baserate,short,short,s1_2,4
delayed,S243,baserate,short,short,s2_1,23
delayed,S243,baserate,short,short,s2_2,220
delayed,S244,baserate,long,long,s1_1,91
delayed,S244,baserate,long,long,s1_2,148
delayed,S244,baserate,long,long,s2_1,27
delayed,S244,baserate,long,long,s2_2,4
delayed,S244,baserate,long,short,s1_1,17
delayed,S244,baserate,long,short,s1_2,7
delayed,S244,baserate,long,short,s2_1,61
delayed,S244,baserate,long,short,s2_2,5
delayed,S244,baserate,short,long,s1_1,26
delayed,S244,baserate,short,long,s1_2,34
delayed,S244,baserate,short,long,s2_1,12
delayed,S244,baserate,short,long,s2_2,18
delayed,S244,baserate,short,short,s1_1,8
delayed,S244,baserate,short,short,s1_2,6
delayed,S244,baserate,short,short,s2_1,113
delayed,S244,baserate,short,short,s2_2,143
delayed,S245,baserate,long,long,s1_1,8
delayed,S245,baserate,long,long,s1_2,177
delayed,S245,baserate,long,long,s2_1,55
delayed,S245,baserate,long,long,s2_2,30
delayed,S245,baserate,long,short,s1_1,1
delayed,S245,baserate,long,short,s1_2,19
delayed,S245,baserate,long,short,s2_1,50
delayed,S245,baserate,long,short,s2_2,20
delayed,S245,baserate,short,long,s1_1,10
delayed,S245,baserate,short,long,s1_2,52
delayed,S245,baserate,short,long,s2_1,15
delayed,S245,baserate,short,long,s2_2,13
delayed,S245,baserate,short,short,s1_1,35
delayed,S245,baserate,short,short,s1_2,98
delayed,S245,baserate,short,short,s2_1,54
delayed,S245,baserate,short,short,s2_2,83
